timestamp,temperature_c,pressure_hpa,air_voltage,light_level,noise_db,noise_dbfs,noise_percent
07-01-2026 10:12,15.27,997.49,1.586,50.45,20.9,,Class is Silent
07-01-2026 10:12,15.27,997.5,1.587,54.2,58.4,,Outside Noise / Construction
07-01-2026 10:12,15.27,997.51,1.588,52.92,30.8,,Class is Silent
07-01-2026 10:13,15.27,997.51,1.587,58.79,38.8,,Class is Silent
07-01-2026 10:13,15.27,997.49,1.584,52.73,39.8,,Class is Silent
07-01-2026 10:13,15.27,997.53,1.584,54.47,39.4,,Class is Silent
07-01-2026 10:13,15.28,997.48,1.582,58.11,41.1,,Class is Silent
07-01-2026 10:14,15.28,997.52,1.578,49.92,39.9,,Class is Silent
07-01-2026 10:14,15.28,997.51,1.579,58.22,48.1,,Uncertain Condition
07-01-2026 10:14,15.28,997.51,1.581,56.06,34.9,,Class is Silent
07-01-2026 10:14,15.28,997.52,1.581,59.05,39.8,,Class is Silent
07-01-2026 10:15,15.28,997.51,1.579,49.89,34.1,,Class is Silent
07-01-2026 10:15,15.28,997.5,1.58,50.57,31.7,,Class is Silent
07-01-2026 10:15,15.28,997.51,1.579,58.94,28.8,,Class is Silent
07-01-2026 10:15,15.27,997.5,1.578,50.68,33.5,,Class is Silent
07-01-2026 10:15,15.27,997.52,1.578,49.81,36.2,,Class is Silent
07-01-2026 10:16,15.28,997.51,1.583,58.98,34.9,,Class is Silent
07-01-2026 10:16,15.28,997.52,1.576,49.89,32.1,,Class is Silent
07-01-2026 10:16,15.28,997.54,1.577,58.56,42,,Class is Silent
07-01-2026 10:16,15.28,997.51,1.577,59.55,39.3,,Class is Silent
07-01-2026 10:17,15.29,997.54,1.578,53.52,49.8,,Uncertain Condition
07-01-2026 10:17,15.28,997.56,1.578,51.33,41.3,,Class is Silent
07-01-2026 10:17,15.28,997.54,1.577,51.21,39.6,,Class is Silent
07-01-2026 10:17,15.28,997.55,1.576,54.7,54.9,,Uncertain Condition
07-01-2026 10:18,15.29,997.55,1.574,51.44,38.1,,Class is Silent
07-01-2026 10:18,15.3,997.56,1.575,50.87,45.1,,Uncertain Condition
07-01-2026 10:18,15.3,997.55,1.574,52.54,39.7,,Class is Silent
07-01-2026 10:18,15.29,997.56,1.574,50.76,51.6,,Uncertain Condition
07-01-2026 10:18,15.29,997.59,1.571,58.22,19.7,,Class is Silent
07-01-2026 10:19,15.29,997.58,1.573,50.11,35.2,,Class is Silent
07-01-2026 10:19,15.29,997.6,1.573,58.26,39.6,,Class is Silent
07-01-2026 10:19,15.29,997.6,1.575,58.45,57.6,,Outside Noise / Construction
07-01-2026 10:19,15.28,997.65,1.575,59.77,42,,Class is Silent
07-01-2026 10:20,15.29,997.63,1.576,50.91,39,,Class is Silent
07-01-2026 10:20,15.29,997.64,1.578,50.8,42.3,,Class is Silent
07-01-2026 10:20,15.29,997.65,1.577,49.96,34.6,,Class is Silent
07-01-2026 10:20,15.29,997.63,1.578,50.83,37.3,,Class is Silent
07-01-2026 10:20,15.29,997.63,1.576,56.93,44.6,,Class is Silent
07-01-2026 10:21,15.29,997.64,1.577,50.38,35.8,,Class is Silent
07-01-2026 10:21,15.3,997.64,1.579,53.64,23.8,,Class is Silent
07-01-2026 10:21,15.3,997.65,1.58,50.42,16.9,,Class is Silent
07-01-2026 10:21,15.3,997.63,1.584,56.7,18.5,,Class is Silent
07-01-2026 10:22,15.3,997.64,1.578,51.82,35.3,,Class is Silent
07-01-2026 10:22,15.3,997.67,1.578,50.27,17.6,,Class is Silent
07-01-2026 10:22,15.3,997.66,1.578,54.39,25.3,,Class is Silent
07-01-2026 10:22,15.3,997.66,1.579,50.23,20.8,,Class is Silent
07-01-2026 10:22,15.31,997.66,1.579,56.97,34.2,,Class is Silent
07-01-2026 10:23,15.3,997.65,1.58,53.71,36.9,,Class is Silent
07-01-2026 10:23,15.3,997.66,1.578,56.21,34.5,,Class is Silent
07-01-2026 10:23,15.3,997.68,1.577,52.69,40.1,,Class is Silent
07-01-2026 10:23,15.3,997.68,1.575,57.73,32.2,,Class is Silent
07-01-2026 10:24,15.3,997.67,1.574,51.52,41.6,,Class is Silent
07-01-2026 10:24,15.3,997.67,1.574,54.51,32.9,,Class is Silent
07-01-2026 10:24,15.29,997.67,1.575,58.86,43.4,,Class is Silent
07-01-2026 10:24,15.29,997.7,1.574,50.95,41,,Class is Silent
07-01-2026 10:25,15.29,997.66,1.574,51.33,45.8,,Uncertain Condition
07-01-2026 10:25,15.29,997.66,1.572,54.51,39,,Class is Silent
07-01-2026 10:25,15.3,997.68,1.572,57.65,39.5,,Class is Silent
07-01-2026 10:25,15.3,997.71,1.571,59.81,27.3,,Class is Silent
07-01-2026 10:25,15.3,997.65,1.571,50.19,17.5,,Class is Silent
07-01-2026 10:26,15.31,997.68,1.57,50.87,16.7,,Class is Silent
07-01-2026 10:26,15.31,997.66,1.57,58.86,20.5,,Class is Silent
07-01-2026 10:26,15.31,997.65,1.57,54.17,18.9,,Class is Silent
07-01-2026 10:26,15.32,997.65,1.569,59.7,20.8,,Class is Silent
07-01-2026 10:26,15.32,997.65,1.564,51.17,28.3,,Class is Silent
07-01-2026 10:27,15.32,997.65,1.567,50.8,33.6,,Class is Silent
07-01-2026 10:27,15.31,997.67,1.567,59.47,33,,Class is Silent
07-01-2026 10:27,15.32,997.65,1.565,50.98,18,,Class is Silent
07-01-2026 10:27,15.32,997.67,1.566,53.9,16.8,,Class is Silent
07-01-2026 10:28,15.32,997.67,1.569,56.29,16.6,,Class is Silent
07-01-2026 10:28,15.32,997.66,1.564,54.81,17.2,,Class is Silent
07-01-2026 10:28,15.32,997.65,1.564,58.03,22,,Class is Silent
07-01-2026 10:28,15.32,997.65,1.564,59.55,26.7,,Class is Silent
07-01-2026 10:28,15.31,997.66,1.563,52.54,32.8,,Class is Silent
07-01-2026 10:29,15.31,997.67,1.567,59.92,24.1,,Class is Silent
07-01-2026 10:29,15.32,997.66,1.563,59.92,20.7,,Class is Silent
07-01-2026 10:29,15.31,997.65,1.564,57.73,20.1,,Class is Silent
07-01-2026 10:29,15.32,997.65,1.562,55.08,23.6,,Class is Silent
07-01-2026 10:30,15.32,997.65,1.556,51.02,22.6,,Class is Silent
07-01-2026 10:30,15.32,997.68,1.561,54.55,19.9,,Class is Silent
07-01-2026 10:30,15.32,997.68,1.56,50.45,17.8,,Class is Silent
07-01-2026 10:30,15.32,997.68,1.56,58.86,18.5,,Class is Silent
07-01-2026 10:30,15.32,997.69,1.558,57.27,19.5,,Class is Silent
07-01-2026 10:31,15.31,997.71,1.558,58.18,28.2,,Class is Silent
07-01-2026 10:31,15.3,997.72,1.557,50.95,20.1,,Class is Silent
07-01-2026 10:31,15.3,997.71,1.557,56.36,22.5,,Class is Silent
07-01-2026 10:31,15.3,997.73,1.556,59.73,22.7,,Class is Silent
07-01-2026 10:32,15.3,997.72,1.552,50.15,23.1,,Class is Silent
07-01-2026 10:32,15.3,997.73,1.554,50.98,18.6,,Class is Silent
07-01-2026 10:32,15.31,997.71,1.554,51.55,27.4,,Class is Silent
07-01-2026 10:32,15.31,997.7,1.554,51.36,17.4,,Class is Silent
07-01-2026 10:32,15.31,997.72,1.555,53.18,17.9,,Class is Silent
07-01-2026 10:33,15.31,997.73,1.555,54.28,18.6,,Class is Silent
07-01-2026 10:33,15.3,997.69,1.551,54.7,17,,Class is Silent
07-01-2026 10:33,15.3,997.7,1.554,50.11,22.8,,Class is Silent
07-01-2026 10:33,15.3,997.68,1.554,58.22,24.8,,Class is Silent
07-01-2026 10:34,15.3,997.71,1.553,57.2,19.6,,Class is Silent
07-01-2026 10:34,15.3,997.73,1.553,50.57,27.6,,Class is Silent
07-01-2026 10:34,15.29,997.71,1.552,58.48,20.4,,Class is Silent
07-01-2026 10:34,15.29,997.7,1.552,58.33,17.5,,Class is Silent
07-01-2026 10:34,15.29,997.7,1.556,54.09,23.3,,Class is Silent
07-01-2026 10:35,15.29,997.73,1.55,58.71,20.6,,Class is Silent
07-01-2026 10:35,15.3,997.73,1.55,59.7,26.4,,Class is Silent
07-01-2026 10:35,15.3,997.73,1.552,56.25,29.1,,Class is Silent
07-01-2026 10:35,15.3,997.73,1.55,59.89,30.2,,Class is Silent
07-01-2026 10:35,15.3,997.74,1.551,57.5,33.5,,Class is Silent
07-01-2026 10:36,15.3,997.73,1.556,50.19,24.8,,Class is Silent
07-01-2026 10:36,15.3,997.72,1.552,51.63,25.8,,Class is Silent
07-01-2026 10:36,15.3,997.73,1.549,50.23,24,,Class is Silent
07-01-2026 10:36,15.3,997.73,1.557,50.11,23.8,,Class is Silent
07-01-2026 10:37,15.3,997.71,1.552,52.92,21.9,,Class is Silent
07-01-2026 10:37,15.3,997.7,1.552,53.56,29.7,,Class is Silent
07-01-2026 10:37,15.31,997.7,1.55,51.21,34.2,,Class is Silent
07-01-2026 10:37,15.3,997.72,1.547,56.59,39.2,,Class is Silent
07-01-2026 10:37,15.31,997.73,1.552,49.58,34.2,,Class is Silent
07-01-2026 10:38,15.3,997.71,1.549,50.95,29.7,,Class is Silent
07-01-2026 10:38,15.3,997.69,1.549,51.52,33.5,,Class is Silent
07-01-2026 10:38,15.3,997.71,1.549,54.58,32.8,,Class is Silent
07-01-2026 10:38,15.29,997.71,1.549,52.73,33.1,,Class is Silent
07-01-2026 10:39,15.29,997.7,1.549,59.36,29.3,,Class is Silent
07-01-2026 10:39,15.29,997.73,1.548,53.14,26.5,,Class is Silent
07-01-2026 10:39,15.29,997.7,1.548,58.6,32.2,,Class is Silent
07-01-2026 10:39,15.29,997.7,1.549,49.92,30.1,,Class is Silent
07-01-2026 10:39,15.29,997.72,1.548,52.39,39,,Class is Silent
07-01-2026 10:40,15.29,997.71,1.547,54.81,31.8,,Class is Silent
07-01-2026 10:40,15.3,997.71,1.548,59.55,23,,Class is Silent
07-01-2026 10:40,15.31,997.72,1.547,59.66,19.7,,Class is Silent
07-01-2026 10:40,15.31,997.71,1.549,51.67,34.4,,Class is Silent
07-01-2026 10:41,15.31,997.72,1.55,50.8,33.5,,Class is Silent
07-01-2026 10:41,15.31,997.72,1.549,53.45,35.8,,Class is Silent
07-01-2026 10:41,15.31,997.71,1.55,50.04,32,,Class is Silent
07-01-2026 10:41,15.31,997.72,1.549,59.66,33.4,,Class is Silent
07-01-2026 10:41,15.3,997.72,1.549,51.48,37.4,,Class is Silent
07-01-2026 10:42,15.3,997.72,1.55,50.57,47,,Uncertain Condition
07-01-2026 10:42,15.3,997.71,1.55,53.41,37.9,,Class is Silent
07-01-2026 10:42,15.3,997.71,1.551,59.2,41.8,,Class is Silent
07-01-2026 10:42,15.3,997.71,1.55,51.14,33.1,,Class is Silent
07-01-2026 10:43,15.31,997.71,1.551,56.1,52.2,,Uncertain Condition
07-01-2026 10:43,15.31,997.72,1.552,52.23,52.5,,Uncertain Condition
07-01-2026 10:43,15.31,997.71,1.554,59.02,40.4,,Class is Silent
07-01-2026 10:43,15.31,997.72,1.555,50.04,38.7,,Class is Silent
07-01-2026 10:43,15.31,997.71,1.555,50,27.5,,Class is Silent
07-01-2026 10:44,15.31,997.72,1.554,52.54,42.7,,Class is Silent
07-01-2026 10:44,15.31,997.7,1.555,50.83,41.7,,Class is Silent
07-01-2026 10:44,15.32,997.72,1.555,58.86,43.6,,Class is Silent
07-01-2026 10:44,15.31,997.7,1.553,50.27,26.3,,Class is Silent
07-01-2026 10:45,15.32,997.7,1.552,54.58,24.4,,Class is Silent
07-01-2026 10:45,15.31,997.71,1.548,50.76,24.1,,Class is Silent
07-01-2026 10:45,15.31,997.73,1.55,59.73,21,,Class is Silent
07-01-2026 10:45,15.31,997.71,1.551,59.05,31.1,,Class is Silent
07-01-2026 10:45,15.31,997.73,1.55,52.42,26.6,,Class is Silent
07-01-2026 10:46,15.32,997.71,1.547,59.66,25,,Class is Silent
07-01-2026 10:46,15.31,997.72,1.548,50.42,20.2,,Class is Silent
07-01-2026 10:46,15.31,997.73,1.547,54.85,21.6,,Class is Silent
07-01-2026 10:46,15.32,997.73,1.549,59.17,31.2,,Class is Silent
07-01-2026 10:47,15.32,997.74,1.549,49.92,37.3,,Class is Silent
07-01-2026 10:47,15.32,997.73,1.548,50.49,41.2,,Class is Silent
07-01-2026 10:47,15.31,997.73,1.544,54.43,38.6,,Class is Silent
07-01-2026 10:47,15.31,997.72,1.548,48.3,45,,Class is Silent
07-01-2026 10:48,15.31,997.74,1.544,52.12,49.5,,Uncertain Condition
07-01-2026 10:48,15.31,997.72,1.542,53.22,59.4,,Outside Noise / Construction
07-01-2026 10:48,15.3,997.72,1.54,50.11,59.3,था,Multiple Students Talking
07-01-2026 10:48,15.3,997.73,1.541,57.69,23.9,,Class is Silent
07-01-2026 10:48,15.3,997.72,1.54,58.45,47.3,,Uncertain Condition
07-01-2026 10:49,15.3,997.72,1.539,49.92,41.7,,Class is Silent
07-01-2026 10:49,15.3,997.72,1.54,54.02,43.4,,Class is Silent
07-01-2026 10:49,15.3,997.71,1.542,46.93,55.7,vicky,Multiple Students Talking
07-01-2026 10:49,15.3,997.69,1.544,48.07,48,that's good,Normal Teaching
07-01-2026 10:50,15.3,997.72,1.54,49.51,51.4,yeah,Normal Teaching
07-01-2026 10:50,15.29,997.72,1.545,54.73,38.7,,Class is Silent
07-01-2026 10:50,15.29,997.72,1.541,48.86,41.5,,Class is Silent
07-01-2026 10:50,15.3,997.73,1.541,53.07,44.3,,Class is Silent
07-01-2026 10:51,15.32,997.73,1.537,45.72,50.5,,Uncertain Condition
07-01-2026 10:51,15.33,997.73,1.549,49.7,54.5,,Uncertain Condition
07-01-2026 10:51,15.34,997.73,1.546,58.03,42.8,,Class is Silent
07-01-2026 10:51,15.32,997.73,1.548,60,42.3,,Class is Silent
07-01-2026 10:52,15.32,997.72,1.549,50.38,44.5,,Class is Silent
07-01-2026 10:52,15.32,997.73,1.548,56.74,38,,Class is Silent
07-01-2026 10:52,15.32,997.71,1.55,58.48,52.9,,Uncertain Condition
07-01-2026 10:52,15.32,997.72,1.55,51.86,42,,Class is Silent
07-01-2026 10:52,15.32,997.71,1.552,59.77,48.8,,Uncertain Condition
07-01-2026 10:53,15.32,997.73,1.551,52.08,41.5,,Class is Silent
07-01-2026 10:53,15.32,997.74,1.546,59.2,40.3,,Class is Silent
07-01-2026 10:53,15.32,997.74,1.552,57.95,40.8,,Class is Silent
07-01-2026 10:53,15.32,997.74,1.549,55.27,36.7,,Class is Silent
07-01-2026 10:54,15.32,997.76,1.551,59.81,40.8,,Class is Silent
07-01-2026 10:54,15.32,997.75,1.551,59.13,30.8,,Class is Silent
07-01-2026 10:54,15.32,997.74,1.551,51.82,32.2,,Class is Silent
07-01-2026 10:54,15.32,997.74,1.552,50.15,33.2,,Class is Silent
07-01-2026 10:54,15.32,997.74,1.551,59.62,34.7,,Class is Silent
07-01-2026 10:55,15.32,997.76,1.55,58.64,26.6,,Class is Silent
07-01-2026 10:55,15.32,997.75,1.549,59.89,45.6,,Uncertain Condition
07-01-2026 10:55,15.31,997.75,1.548,50.34,58.5,,Outside Noise / Construction
07-01-2026 10:55,15.32,997.72,1.548,55,62.7,,Outside Noise / Construction
07-01-2026 10:56,15.33,997.73,1.542,51.02,38.7,,Class is Silent
07-01-2026 10:56,15.32,997.73,1.547,54.36,48.3,,Uncertain Condition
07-01-2026 10:56,15.31,997.74,1.546,52.01,48.4,,Uncertain Condition
07-01-2026 10:56,15.3,997.72,1.543,54.81,42.4,,Class is Silent
07-01-2026 10:57,15.3,997.73,1.544,50.49,42.5,,Class is Silent
07-01-2026 10:57,15.31,997.73,1.544,58.83,43.2,,Class is Silent
07-01-2026 10:57,15.31,997.73,1.544,55.42,45.2,,Uncertain Condition
07-01-2026 10:57,15.3,997.72,1.544,55.95,61.8,,Outside Noise / Construction
07-01-2026 10:57,15.3,997.74,1.544,58.67,40,,Class is Silent
07-01-2026 10:58,15.31,997.73,1.543,56.78,50.1,,Uncertain Condition
07-01-2026 10:58,15.3,997.73,1.546,52.5,46.2,,Uncertain Condition
07-01-2026 10:58,15.3,997.73,1.542,58.94,54.8,use my brother,Normal Teaching
07-01-2026 10:59,15.3,997.74,1.543,54.17,44.7,,Class is Silent
07-01-2026 10:59,15.29,997.72,1.543,53.11,51,,Uncertain Condition
07-01-2026 10:59,15.29,997.71,1.548,59.55,39.1,,Class is Silent
07-01-2026 10:59,15.29,997.72,1.542,54.47,54.4,,Uncertain Condition
07-01-2026 11:00,15.28,997.73,1.542,50.42,50.4,,Uncertain Condition
07-01-2026 11:00,15.29,997.72,1.543,58.71,44.6,,Class is Silent
07-01-2026 11:00,15.29,997.72,1.543,57.73,35.8,,Class is Silent
07-01-2026 11:00,15.28,997.71,1.539,57.12,40.3,,Class is Silent
07-01-2026 11:00,15.27,997.7,1.54,56.89,62.7,,Outside Noise / Construction
07-01-2026 11:01,15.27,997.71,1.54,58.79,43.3,,Class is Silent
07-01-2026 11:01,15.26,997.7,1.541,49.89,47.8,well,Normal Teaching
07-01-2026 11:01,15.26,997.7,1.544,58.33,43.3,,Class is Silent
07-01-2026 11:01,15.27,997.7,1.54,59.39,44.2,,Class is Silent
07-01-2026 11:02,15.27,997.69,1.543,56.86,44.1,,Class is Silent
07-01-2026 11:02,15.27,997.69,1.542,53.11,54.4,where did you,Normal Teaching
07-01-2026 11:02,15.28,997.69,1.548,57.54,44.3,,Class is Silent
07-01-2026 11:02,15.28,997.69,1.542,59.55,42.3,,Class is Silent
07-01-2026 11:03,15.28,997.68,1.542,57.16,45.9,,Uncertain Condition
07-01-2026 11:03,15.29,997.69,1.545,59.77,47.5,see,Normal Teaching
07-01-2026 11:03,15.29,997.7,1.545,50.27,49.8,,Uncertain Condition
07-01-2026 11:03,15.29,997.68,1.541,59.39,46.3,you can,Normal Teaching
07-01-2026 11:04,15.29,997.68,1.543,59.17,45.1,because,Normal Teaching
07-01-2026 11:04,15.29,997.67,1.546,57.05,48.5,,Uncertain Condition
07-01-2026 11:04,15.29,997.66,1.542,51.78,41.5,,Class is Silent
07-01-2026 11:04,15.29,997.66,1.542,49.81,55.4,,Outside Noise / Construction
07-01-2026 11:05,15.29,997.67,1.541,59.02,43.6,,Class is Silent
07-01-2026 11:05,15.29,997.67,1.54,51.74,51.6,,Uncertain Condition
07-01-2026 11:05,15.29,997.67,1.54,59.47,45.3,,Uncertain Condition
07-01-2026 11:05,15.29,997.65,1.538,52.39,47.7,,Uncertain Condition
07-01-2026 11:06,15.29,997.65,1.536,56.67,41.9,,Class is Silent
07-01-2026 11:06,15.29,997.64,1.539,49.96,46.5,,Uncertain Condition
07-01-2026 11:06,15.28,997.65,1.534,54.13,50.3,,Uncertain Condition
07-01-2026 11:06,15.29,997.62,1.54,52.27,41.1,,Class is Silent
07-01-2026 11:07,15.29,997.62,1.537,50.23,41.4,,Class is Silent
07-01-2026 11:07,15.28,997.63,1.536,49.89,40.1,,Class is Silent
07-01-2026 11:07,15.28,997.63,1.536,57.61,40.4,,Class is Silent
07-01-2026 11:07,15.28,997.64,1.536,51.17,42.6,,Class is Silent
07-01-2026 11:08,15.28,997.61,1.534,50.08,37.3,,Class is Silent
07-01-2026 11:08,15.28,997.66,1.535,51.29,39.6,,Class is Silent
07-01-2026 11:08,15.28,997.62,1.535,56.21,44.4,,Class is Silent
07-01-2026 11:08,15.28,997.65,1.535,50,39.5,,Class is Silent
07-01-2026 11:08,15.28,997.64,1.534,51.48,40.6,,Class is Silent
07-01-2026 11:09,15.28,997.61,1.535,56.29,39.9,,Class is Silent
07-01-2026 11:09,15.29,997.6,1.533,58.03,41.2,,Class is Silent
07-01-2026 11:09,15.29,997.63,1.541,50.08,42,,Class is Silent
07-01-2026 11:09,15.29,997.63,1.532,53.07,39.8,,Class is Silent
07-01-2026 11:10,15.28,997.65,1.535,58.67,39.4,,Class is Silent
07-01-2026 11:10,15.28,997.64,1.536,57.8,39.8,,Class is Silent
07-01-2026 11:10,15.29,997.64,1.533,50.15,44.8,fixed,Normal Teaching
07-01-2026 11:10,15.28,997.63,1.534,56.17,39.9,,Class is Silent
07-01-2026 11:11,15.28,997.63,1.534,57.2,42.7,,Class is Silent
07-01-2026 11:11,15.27,997.62,1.532,50.91,40.7,,Class is Silent
07-01-2026 11:11,15.28,997.63,1.53,54.28,41,,Class is Silent
07-01-2026 11:11,15.28,997.62,1.531,58.33,46.3,,Uncertain Condition
07-01-2026 11:12,15.28,997.66,1.531,55.19,41.2,,Class is Silent
07-01-2026 11:12,15.28,997.63,1.53,54.43,38.4,,Class is Silent
07-01-2026 11:12,15.28,997.63,1.537,51.59,46.9,,Uncertain Condition
07-01-2026 11:12,15.28,997.64,1.532,57.16,47.5,,Uncertain Condition
07-01-2026 11:12,15.28,997.62,1.532,49.96,45.7,,Uncertain Condition
07-01-2026 11:13,15.28,997.64,1.53,58.41,42.1,,Class is Silent
07-01-2026 11:13,15.28,997.62,1.53,56.93,41.4,,Class is Silent
07-01-2026 11:13,15.28,997.64,1.53,51.74,39.4,,Class is Silent
07-01-2026 11:13,15.28,997.63,1.53,50.45,43,,Class is Silent
07-01-2026 11:14,15.29,997.61,1.53,59.05,44.6,,Class is Silent
07-01-2026 11:14,15.29,997.62,1.53,55.91,45.7,,Uncertain Condition
07-01-2026 11:14,15.29,997.61,1.528,49.55,39.8,,Class is Silent
07-01-2026 11:14,15.29,997.61,1.53,55.8,42.3,,Class is Silent
07-01-2026 11:15,15.29,997.62,1.532,51.78,45.9,,Uncertain Condition
07-01-2026 11:15,15.29,997.6,1.532,54.2,45.7,,Uncertain Condition
07-01-2026 11:15,15.29,997.61,1.53,53.48,36.9,,Class is Silent
07-01-2026 11:15,15.29,997.59,1.534,57.61,49.1,,Uncertain Condition
07-01-2026 11:16,15.29,997.57,1.535,58.18,43,,Class is Silent
07-01-2026 11:16,15.29,997.6,1.533,55.95,42.1,,Class is Silent
07-01-2026 11:16,15.29,997.58,1.533,58.83,46.5,,Uncertain Condition
07-01-2026 11:16,15.3,997.61,1.537,56.7,45.8,,Uncertain Condition
07-01-2026 11:17,15.3,997.61,1.543,54.51,49.5,,Uncertain Condition
07-01-2026 11:17,15.3,997.6,1.538,56.86,46.6,,Uncertain Condition
07-01-2026 11:17,15.29,997.62,1.537,55.34,41.7,,Class is Silent
07-01-2026 11:17,15.29,997.61,1.534,53.67,44.2,,Class is Silent
07-01-2026 11:17,15.29,997.58,1.534,53.98,47.3,,Uncertain Condition
07-01-2026 11:18,15.29,997.58,1.534,59.66,47.8,,Uncertain Condition
07-01-2026 11:18,15.29,997.58,1.539,57.5,47.8,,Uncertain Condition
07-01-2026 11:18,15.3,997.58,1.535,53.9,41.6,,Class is Silent
07-01-2026 11:18,15.3,997.56,1.536,57.42,49.2,,Uncertain Condition
07-01-2026 11:19,15.3,997.54,1.54,56.4,49.4,,Uncertain Condition
07-01-2026 11:19,15.3,997.54,1.537,59.85,39.9,,Class is Silent
07-01-2026 11:19,15.31,997.54,1.534,52.8,45.1,,Uncertain Condition
07-01-2026 11:19,15.31,997.52,1.534,55.57,38.2,,Class is Silent
07-01-2026 11:20,15.3,997.53,1.533,59.02,45.1,,Uncertain Condition
07-01-2026 11:20,15.3,997.53,1.533,50.38,46.7,,Uncertain Condition
07-01-2026 11:20,15.3,997.53,1.535,59.7,42.9,,Class is Silent
07-01-2026 11:20,15.31,997.54,1.533,58.07,48.1,,Uncertain Condition
07-01-2026 11:21,15.3,997.53,1.537,57.69,51.4,,Uncertain Condition
07-01-2026 11:21,15.31,997.53,1.532,59.55,44.1,,Class is Silent
07-01-2026 11:21,15.31,997.52,1.534,50.42,43.1,,Class is Silent
07-01-2026 11:21,15.31,997.53,1.534,51.06,62,,Outside Noise / Construction
07-01-2026 11:22,15.3,997.52,1.532,58.3,39.3,,Class is Silent
07-01-2026 11:22,15.31,997.53,1.533,51.78,43.9,,Class is Silent
07-01-2026 11:22,15.3,997.52,1.534,49.7,45.8,,Uncertain Condition
07-01-2026 11:22,15.31,997.53,1.532,49.85,47.8,,Uncertain Condition
07-01-2026 11:23,15.31,997.52,1.531,49.39,48.4,,Uncertain Condition
07-01-2026 11:23,15.31,997.53,1.532,55.68,41,,Class is Silent
07-01-2026 11:23,15.32,997.53,1.525,56.48,47.3,,Uncertain Condition
07-01-2026 11:23,15.32,997.52,1.524,55.49,41.4,,Class is Silent
07-01-2026 11:23,15.32,997.52,1.527,49.96,37.5,,Class is Silent
07-01-2026 11:24,15.32,997.51,1.526,50.49,41.5,,Class is Silent
07-01-2026 11:24,15.33,997.51,1.536,50.3,42.1,,Class is Silent
07-01-2026 11:24,15.32,997.5,1.535,50.23,35.8,,Class is Silent
07-01-2026 11:24,15.32,997.52,1.536,50.15,41.7,,Class is Silent
07-01-2026 11:25,15.31,997.53,1.538,57.77,57.3,,Outside Noise / Construction
07-01-2026 11:25,15.31,997.49,1.536,51.1,49.7,,Uncertain Condition
07-01-2026 11:25,15.31,997.51,1.54,59.77,47.7,,Uncertain Condition
07-01-2026 11:25,15.31,997.5,1.534,55.27,46.4,,Uncertain Condition
07-01-2026 11:26,15.31,997.54,1.535,50.98,46.7,,Uncertain Condition
07-01-2026 11:26,15.31,997.53,1.535,56.7,45.3,,Uncertain Condition
07-01-2026 11:26,15.31,997.53,1.534,57.23,45,,Uncertain Condition
07-01-2026 11:26,15.31,997.51,1.533,58.79,46.4,,Uncertain Condition
07-01-2026 11:27,15.32,997.52,1.537,56.59,44.9,,Class is Silent
07-01-2026 11:27,15.32,997.53,1.54,55.34,47.1,,Uncertain Condition
07-01-2026 11:27,15.32,997.54,1.54,53.86,46.4,,Uncertain Condition
07-01-2026 11:27,15.32,997.5,1.54,59.62,47.2,,Uncertain Condition
07-01-2026 11:28,15.32,997.53,1.539,59.55,42.9,,Class is Silent
07-01-2026 11:28,15.32,997.53,1.539,51.4,32.5,,Class is Silent
07-01-2026 11:28,15.32,997.52,1.54,56.02,52,,Uncertain Condition
07-01-2026 11:28,15.32,997.53,1.539,51.55,37.2,,Class is Silent
07-01-2026 11:29,15.32,997.54,1.541,49.77,46.1,,Uncertain Condition
07-01-2026 11:29,15.32,997.54,1.54,59.2,46.5,,Uncertain Condition
07-01-2026 11:29,15.32,997.53,1.542,49.92,47,,Uncertain Condition
07-01-2026 11:29,15.32,997.52,1.551,55.95,40,,Class is Silent
07-01-2026 11:29,15.33,997.53,1.543,50,44.5,,Class is Silent
07-01-2026 11:30,15.33,997.52,1.544,56.25,45.8,,Uncertain Condition
07-01-2026 11:30,15.33,997.53,1.543,52.69,42.2,,Class is Silent
07-01-2026 11:30,15.33,997.52,1.542,59.55,48,,Uncertain Condition
07-01-2026 11:30,15.33,997.53,1.543,59.77,46.9,,Uncertain Condition
07-01-2026 11:31,15.32,997.54,1.542,53.98,47,,Uncertain Condition
07-01-2026 11:31,15.32,997.53,1.545,56.33,44.3,,Class is Silent
07-01-2026 11:31,15.32,997.5,1.541,54.47,44.5,once,Normal Teaching
07-01-2026 11:31,15.32,997.52,1.544,51.93,39.3,,Class is Silent
07-01-2026 11:32,15.33,997.51,1.541,52.54,39.6,,Class is Silent
07-01-2026 11:32,15.33,997.49,1.54,49.92,40.7,,Class is Silent
07-01-2026 11:32,15.33,997.5,1.541,59.73,30.9,,Class is Silent
07-01-2026 11:32,15.33,997.49,1.539,59.13,44.8,,Class is Silent
07-01-2026 11:33,15.33,997.5,1.544,57.08,31.3,,Class is Silent
07-01-2026 11:33,15.33,997.5,1.544,54.55,36.6,,Class is Silent
07-01-2026 11:33,15.33,997.5,1.543,59.73,29.2,,Class is Silent
07-01-2026 11:33,15.34,997.48,1.544,59.7,32.3,,Class is Silent
07-01-2026 11:33,15.33,997.46,1.546,59.2,37.9,,Class is Silent
